,str_id,src,dst,road,direction,dist
2481,1140030200,목동대원칸타빌3단지,목동3-4단지,목동중앙로,상행,400
2482,1140030300,양천우체국,목동청소년수련관,목동서로,상행,195
2483,1140030600,목동근린공원,목5동성당,목동동로,상행,254
2484,1140030700,신월사거리,서서울호수공원앞,남부순환로,상행,780
2485,1140030800,서서울호수공원앞,신월사거리,남부순환로,하행,780
2486,1140031500,양천도서관,양천우체국,목동서로,상행,120
2487,1140032300,목5동성당,목5동주민센터,목동동로,상행,155
2488,1140032500,목마공원,목동교서단,안양천로,상행,587
2489,1140032600,목동교서단,목마공원,안양천로,하행,597
2490,1140032700,목동23단지,양천도서관,목동서로,상행,192
2491,1140033000,목5동주민센터,목동5단지,목동동로,상행,130
2492,1140033100,신목중학교,목동3-4단지,목동중앙로,하행,436
2493,1140033200,목동3-4단지,신목중학교,목동중앙로,상행,431
2494,1140033300,신월사거리,가로공원로부천시계,가로공원로,하행,586
2495,1140033400,가로공원로부천시계,신월사거리,가로공원로,상행,586
2496,1140033800,목동5단지,목동5단지상가,목동동로,상행,101
2497,1140034100,목동2단지,목동23단지,목동서로,상행,104
2498,1140034400,목동5단지상가,목동부영그린타운,목동동로,상행,103
2499,1140034600,목동부영그린타운,목동5-6단지,목동동로,상행,98
2500,1140034700,월정초교앞,신월사거리,가로공원로,하행,530
2501,1140034800,신월사거리,월정초교앞,가로공원로,상행,530
2502,1140035100,목동12단지,목동2단지,목동서로,상행,261
2503,1140035600,목동5-6단지,이대목동병원,목동동로,상행,236
2504,1140035700,목동극동아파트,신목중학교,목동중앙로,하행,148
2505,1140035800,신목중학교,목동극동아파트,목동중앙로,상행,148
2506,1140035900,월촌중학교,목동12단지,목동서로,상행,105
2507,1140036200,이대목동병원,목마공원,목동동로,상행,119
2508,1140036300,화곡로입구,신월사거리,남부순환로,상행,435
2509,1140036400,신월사거리,화곡로입구,남부순환로,하행,435
2510,1140036500,도시개발공사,월촌중학교,목동서로,상행,196
2511,1140036900,열병합발전소,목마공원,안양천로,상행,173
2512,1140037000,목마공원,열병합발전소,안양천로,하행,173
2513,1140037300,월촌초교앞,목동극동아파트,목동중앙로,하행,334
2514,1140037400,목동극동아파트,월촌초교앞,목동중앙로,상행,336
2515,1140037500,열병합발전소,도시개발공사,목동서로,상행,244
2516,1140037900,화곡로부천시계,화곡로입구,화곡로,상행,322
2517,1140038000,화곡로입구,화곡로부천시계,화곡로,하행,322
2518,1140038100,화곡역,화곡로입구,화곡로,하행,1312
2519,1140038200,화곡로입구,화곡역,화곡로,상행,1315
2520,1140038700,한신청구아파트앞,월촌초교앞,목동중앙로,하행,534
2521,1140038800,월촌초교앞,한신청구아파트앞,목동중앙로,상행,527
2522,1140039100,신목동역,열병합발전소,안양천로,상행,612
2523,1140039200,열병합발전소,신목동역,안양천로,하행,613
2524,1140039400,한신청구아파트앞,목동초교,목동중앙로,상행,282
2525,1140039500,신목동역,한신청구아파트앞,목동중앙로,하행,397
2526,1140039600,목동초교,신목동역,목동중앙로,상행,86
2527,1140039700,외발산사거리,화곡로입구,남부순환로,상행,1638
2528,1140039800,화곡로입구,외발산사거리,남부순환로,하행,1641
2529,1140039900,양화교,신목동역,안양천로,상행,471
2530,1140040000,신목동역,양화교,안양천로,하행,476
2531,1140040100,나이아가라관광호텔,양화교,안양천로,상행,345
2532,1140040200,양화교,나이아가라관광호텔,안양천로,하행,343
2533,1140040500,화곡고가사거리,신월IC,경인고속도로,하행,961
2534,1140041000,신월IC,화곡고가사거리,국회대로,상행,1277
2535,1140041200,양동초교입구,홍익병원앞,국회대로,상행,1180
2536,1140041400,화곡고가사거리,양동초교입구,국회대로,상행,194
2537,1150000300,등촌역,염창역,공항대로,상행,848
2538,1150000400,염창역,등촌역,공항대로,하행,846
2539,1150000500,등촌동현대아파트,등촌역,공항대로,상행,959
2540,1150000600,등촌역,등촌동현대아파트,공항대로,하행,961
2541,1150000900,강서구청입구,등촌동현대아파트,공항대로,상행,231
2542,1150001000,등촌동현대아파트,강서구청입구,공항대로,하행,231
2543,1150001100,마곡역,외발산사거리,발산로,하행,1309
2544,1150001200,외발산사거리,마곡역,발산로,상행,1324
2545,1150001300,88체육관,강서구청입구,공항대로,상행,733
2546,1150001400,강서구청입구,88체육관,공항대로,하행,737
2547,1150001500,강서구청별관입구,증미역,양천로,하행,524
2548,1150001600,증미역,강서구청별관입구,양천로,상행,524
2549,1150001700,발산역,88체육관,공항대로,상행,558
2550,1150001800,88체육관,발산역,공항대로,하행,559
2551,1150001900,마곡역,발산역,공항대로,상행,1012
2552,1150002000,발산역,마곡역,공항대로,하행,1013
2553,1150002100,가양역,강서구청별관입구,양천로,하행,317
2554,1150002200,강서구청별관입구,가양역,양천로,상행,318
2555,1150002300,가양대교남단,염창IC,올림픽대로,하행,1865
2556,1150002400,염창IC,가양대교남단,올림픽대로,상행,1867
2557,1150002500,가양3-5단지,가양역,양천로,하행,367
2558,1150002600,가양역,가양3-5단지,양천로,상행,367
2559,1150002700,공진초중교,가양3-5단지,양천로,하행,304
2560,1150002800,가양3-5단지,공진초중교,양천로,상행,304
2561,1150002900,양천향교역,공진초중교,양천로,하행,804
2562,1150003000,공진초중교,양천향교역,양천로,상행,804
2563,1150003100,가양IC,가양대교남단,올림픽대로,하행,1584
2564,1150003200,가양대교남단,가양IC,올림픽대로,상행,1585
2565,1150003300,방화2단지,양천향교역,양천로,하행,1976
2566,1150003400,양천향교역,방화2단지,양천로,상행,1983
2567,1150003500,방화사거리,개화사거리,양천로,상행,703
2568,1150003600,개화사거리,방화사거리,양천로,하행,706
2569,1150003700,신방화사거리,방화2단지,양천로,하행,333
2570,1150003800,방화2단지,신방화사거리,양천로,상행,335
2571,1150003900,방화사거리,신방화사거리,양천로,하행,465
2572,1150004000,신방화사거리,방화사거리,양천로,상행,467
2573,1150004100,방화2동상사마을입구,개화사거리,개화동로,하행,1030
2574,1150004200,개화사거리,방화2동상사마을입구,개화동로,상행,1033
2575,1150004500,방화대교남단(88JC),가양IC,올림픽대로,하행,2356
2576,1150004600,가양IC,방화대교남단(88JC),올림픽대로,상행,2358
2577,1150004700,개화교,방화2동상사마을입구,김포대로,하행,219
2578,1150004800,방화2동상사마을입구,개화교,김포대로,상행,237
2579,1150004900,행주대교남단교차로,방화2동상사마을입구,개화동로,하행,1097
2580,1150005000,방화2동상사마을입구,행주대교남단교차로,개화동로,상행,1080
2581,1150005100,고촌IC(남측),개화교,김포대로,하행,285
2582,1150005200,개화교,고촌IC(남측),김포대로,상행,286
2583,1150006000,개화동로진입(올림픽대로),방화대교남단(88JC),올림픽대로,하행,1061
2584,1150006100,방화대교남단(88JC),개화동로진입(올림픽대로),올림픽대로,상행,1062
2585,1150006500,행주대교남단(개화IC),개화동로진입(올림픽대로),올림픽대로,하행,629
2586,1150006600,개화동로진입(올림픽대로),행주대교남단(개화IC),올림픽대로,상행,622
2587,1150006700,행주대교남단(개화IC),행주대교남단교차로,개화동로,하행,401
2588,1150006800,행주대교남단교차로,행주대교남단(개화IC),개화동로,상행,408
2589,1150007000,행주대교남단(개화IC),벌말로김포시계,벌말로,하행,545
2590,1150007100,벌말로김포시계,행주대교남단(개화IC),벌말로,상행,486
2591,1150007200,행주대교고양시계,행주대교남단(개화IC),개화동로,하행,973
2592,1150007300,행주대교남단(개화IC),행주대교고양시계,개화동로,상행,975
2593,1150007400,화곡사거리,곰달래사거리,곰달래로,하행,808
2594,1150007500,곰달래사거리,화곡사거리,곰달래로,상행,808
2595,1150007600,목동사거리,홍익병원앞,등촌로,하행,291
2596,1150007700,홍익병원앞,목동사거리,등촌로,상행,291
2597,1150007800,목동사거리,화곡사거리,곰달래로,하행,1457
2598,1150007900,화곡사거리,목동사거리,곰달래로,상행,1457
2599,1150008000,화곡터널남단,화곡사거리,강서로,상행,355
2600,1150008100,화곡사거리,화곡터널남단,강서로,하행,355
2601,1150008200,화곡터널남단,화곡대림아파트,강서로17길,하행,585
2602,1150008300,화곡대림아파트,화곡터널남단,강서로17길,상행,591
2603,1150008400,강서나누리병원,화곡대림아파트,가로공원로76길,상행,576
2604,1150008500,화곡대림아파트,강서나누리병원,가로공원로76길,하행,572
2605,1150008600,화곡터널북단,화곡터널남단,강서로,상행,633
2606,1150008700,화곡터널남단,화곡터널북단,강서로,하행,633
2607,1150008800,강서나누리병원,월정초교앞,가로공원로,하행,250
2608,1150008900,월정초교앞,강서나누리병원,가로공원로,상행,250
2609,1150009000,화곡터널북단,강서나누리병원,가로공원로,하행,513
2610,1150009100,강서나누리병원,화곡터널북단,가로공원로,상행,517
2611,1150009200,신월초교입구,강서나누리병원,강서로29길,상행,586
2612,1150009300,강서나누리병원,신월초교입구,강서로29길,하행,572
2613,1150009400,신월초교입구,화곡터널북단,강서로,상행,204
2614,1150009500,화곡터널북단,신월초교입구,강서로,하행,204
2615,1150009600,화곡역,신월초교입구,강서로,상행,180
2616,1150009700,신월초교입구,화곡역,강서로,하행,180
2617,1150009800,등촌역,목동사거리,등촌로,하행,2155
2618,1150009900,목동사거리,등촌역,등촌로,상행,2149
2619,1150010000,서울강서대학교입구,화곡역,화곡로,하행,699
2620,1150010100,화곡역,서울강서대학교입구,화곡로,상행,707
2621,1150010200,우장산역,화곡역,강서로,상행,821
2622,1150010300,화곡역,우장산역,강서로,하행,813
2623,1150010400,등촌동현대아파트,신월초교입구,까치산로,상행,2046
2624,1150010500,신월초교입구,등촌동현대아파트,까치산로,하행,2046
2625,1150011000,강서구청,서울강서대학교입구,화곡로,하행,883
2626,1150011100,서울강서대학교입구,강서구청,화곡로,상행,881
2627,1150011200,우장산공원입구,우장산역,강서로,상행,770
2628,1150011300,우장산역,우장산공원입구,강서로,하행,767
2629,1150011400,염창IC,나이아가라관광호텔,안양천로,상행,621
2630,1150011500,나이아가라관광호텔,염창IC,안양천로,하행,886
2631,1150011600,우장산공원입구,강서구청,우장산로,상행,1330
2632,1150011700,강서구청,우장산공원입구,우장산로,하행,1329
2633,1150011800,공항동천주교회앞,외발산사거리,남부순환로,상행,502
2634,1150011900,외발산사거리,공항동천주교회앞,남부순환로,하행,502
2635,1150012000,증미역,등촌역,공항대로59길,상행,657
2636,1150012100,등촌역,증미역,공항대로59길,하행,645
2637,1150012200,강서구청입구,강서구청,화곡로,하행,340
2638,1150012300,강서구청,강서구청입구,화곡로,상행,340
2639,1150012400,발산역,우장산공원입구,강서로,상행,429
2640,1150012500,우장산공원입구,발산역,강서로,하행,429
2641,1150012600,김포공항입구,공항동천주교회앞,남부순환로,상행,924
2642,1150012700,공항동천주교회앞,김포공항입구,남부순환로,하행,918
2643,1150012800,가양9단지,증미역,양천로61길,상행,299
2644,1150012900,증미역,가양9단지,양천로61길,하행,297
2645,1150013200,가양역,강서구청입구,화곡로,하행,621
2646,1150013300,강서구청입구,가양역,화곡로,상행,621
2647,1150013400,동현초교,88체육관,공항대로41길,하행,411
2648,1150013500,88체육관,동현초교,공항대로41길,상행,411
2649,1150013600,KT공항지사,마곡역,공항대로,상행,925
2650,1150013700,마곡역,KT공항지사,공항대로,하행,925
2651,1150013800,가양초교앞,가양9단지,허준로,하행,540
2652,1150013900,가양9단지,가양초교앞,허준로,상행,540
2653,1150014000,가양초교앞,강서구청별관입구,양천로59길,상행,296
2654,1150014100,강서구청별관입구,가양초교앞,양천로59길,하행,297
2655,1150014200,등촌1-10단지,발산역,강서로,상행,535
2656,1150014300,발산역,등촌1-10단지,강서로,하행,535
2657,1150014400,송정역,KT공항지사,공항대로,상행,595
2658,1150014500,KT공항지사,송정역,공항대로,하행,595
2659,1150014600,김포공항입구,송정역,공항대로,상행,240
2660,1150014700,송정역,김포공항입구,공항대로,하행,240
2661,1150014800,김포공항,김포공항입구,하늘길,상행,674
2662,1150014900,김포공항입구,김포공항,하늘길,하행,674
2663,1150015000,가양아파트,가양역,화곡로,하행,91
2664,1150015100,가양역,가양아파트,화곡로,상행,89
2665,1150015400,가양아파트,가양초교앞,허준로,하행,368
2666,1150015500,가양초교앞,가양아파트,허준로,상행,368
2667,1150015600,공진초중교,동현초교,공항대로41길,하행,401
2668,1150015700,동현초교,공진초중교,공항대로41길,상행,401
2669,1150015800,공항시장역,김포공항입구,방화동로,하행,586
2670,1150015900,김포공항입구,공항시장역,방화동로,상행,599
2671,1150016000,가양3단지,가양3-5단지,양천로57길,하행,309
2672,1150016100,가양3-5단지,가양3단지,양천로57길,상행,309
2673,1150016200,가양3단지,가양아파트,허준로,하행,325
2674,1150016300,가양아파트,가양3단지,허준로,상행,325
2675,1150016400,가양대교남단,가양아파트,화곡로,하행,510
2676,1150016500,가양아파트,가양대교남단,화곡로,상행,510
2677,1150016600,공항고교,김포공항입구,개화동로,하행,692
2678,1150016700,김포공항입구,공항고교,개화동로,상행,692
2679,1150016800,신방화역,KT공항지사,방화대로,하행,908
2680,1150016900,KT공항지사,신방화역,방화대로,상행,908
2681,1150017000,양천향교역,등촌1-10단지,강서로,상행,593
2682,1150017100,등촌1-10단지,양천향교역,강서로,하행,594
2683,1150017200,공진초중교교차로,공진초중교,양천로55길,하행,372
2684,1150017300,공진초중교,공진초중교교차로,양천로55길,상행,372
2685,1150017400,공진초중교교차로,가양3단지,허준로,하행,351
2686,1150017500,가양3단지,공진초중교교차로,허준로,상행,349
2687,1150017600,강서농협,공항시장역,방화동로,하행,285
2688,1150017700,공항시장역,강서농협,방화동로,상행,286
2689,1150017800,방화2동,공항시장역,금낭화로,하행,283
2690,1150017900,공항시장역,방화2동,금낭화로,상행,285
2691,1150018000,방화2동,강서농협,초원로,상행,92
2692,1150018100,강서농협,방화2동,초원로,하행,93
2693,1150018200,공항고교,방화2동,초원로,상행,576
2694,1150018300,방화2동,공항고교,초원로,하행,579
2695,1150018400,대아아파트앞,공진초중교교차로,허준로,하행,908
2696,1150018500,공진초중교교차로,대아아파트앞,허준로,상행,913
2697,1150018600,대아아파트앞,양천향교역,강서로,상행,285
2698,1150018700,양천향교역,대아아파트앞,강서로,하행,285
2699,1150018800,방신종합시장입구,방화2동,금낭화로,하행,472
2700,1150018900,방화2동,방신종합시장입구,금낭화로,상행,473
2701,1150019000,방신종합시장입구,강서농협,방화동로,하행,499
2702,1150019100,강서농협,방신종합시장입구,방화동로,상행,518
2703,1150019200,개화사거리,공항고교,개화동로,하행,556
2704,1150019300,공항고교,개화사거리,개화동로,상행,556
2705,1150019400,신방화사거리,신방화역,방화대로,하행,491
2706,1150019500,신방화역,신방화사거리,방화대로,상행,491
2707,1150019600,방화사거리,방신종합시장입구,금낭화로,하행,145
2708,1150019700,방신종합시장입구,방화사거리,금낭화로,상행,145
2709,1150019800,가양IC,대아아파트앞,강서로,상행,442
2710,1150019900,대아아파트앞,가양IC,강서로,하행,440
2711,1150020000,정곡초교,방화2단지,양천로27길,상행,294
2712,1150020100,방화2단지,정곡초교,양천로27길,하행,299
2713,1150020200,강서공고앞,신방화사거리,방화대로,하행,310
2714,1150020300,신방화사거리,강서공고앞,방화대로,상행,310
2715,1150020400,방화3-4단지,방화사거리,금낭화로,하행,328
2716,1150020500,방화사거리,방화3-4단지,금낭화로,상행,323
2717,1150020600,강서공고앞,정곡초교,방화대로48길,상행,287
2718,1150020700,정곡초교,강서공고앞,방화대로48길,하행,287
2719,1150020800,방화3-4단지,강서공고앞,방화대로47길,하행,399
2720,1150020900,강서공고앞,방화3-4단지,방화대로47길,상행,399
2721,1150021200,방화역,방화3-4단지,금낭화로,하행,284
2722,1150021300,방화3-4단지,방화역,금낭화로,상행,284
2723,1150021800,방화119안전센터,방화역,금낭화로,하행,157
2724,1150021900,방화역,방화119안전센터,금낭화로,상행,157
2725,1160000100,성공회대입구,시계(경인로),경인로,하행,160
2726,1160000200,시계(경인로),성공회대입구,경인로,상행,167
2727,1160000300,동부제강입구,성공회대입구,경인로,하행,791
2728,1160000400,성공회대입구,동부제강입구,경인로,상행,785
2729,1160000500,삼천리아파트,동부제강입구,경인로,하행,469
2730,1160000600,동부제강입구,삼천리아파트,경인로,상행,473
2731,1160000700,시티월드앞,삼천리아파트,경인로,하행,259
2732,1160000800,삼천리아파트,시티월드앞,경인로,상행,258
2733,1160000900,오류동삼거리,시티월드앞,경인로,하행,106
2734,1160001000,시티월드앞,오류동삼거리,경인로,상행,106
2735,1160001100,고척교,안양교,서부간선도로,하행,779
2736,1160001200,안양교,고척교,서부간선도로,상행,774
2737,1160001300,오류IC,오류동삼거리,경인로,하행,775
2738,1160001400,오류동삼거리,오류IC,경인로,상행,771
2739,1160001500,구로소방서,개봉사거리,경인로,하행,818
2740,1160001600,개봉사거리,구로소방서,경인로,상행,826
2741,1160001700,오류IC,개봉사거리,경인로,상행,709
2742,1160001800,개봉사거리,오류IC,경인로,하행,709
2743,1160001900,동양미래대학,고척교,경인로,상행,277
2744,1160002000,고척교,동양미래대학,경인로,하행,277
2745,1160002100,동양미래대학,구로소방서,경인로,하행,410
2746,1160002200,구로소방서,동양미래대학,경인로,상행,398
2747,1160002300,구로역,고척교,경인로,하행,852
2748,1160002400,고척교,구로역,경인로,상행,860
2749,1160002500,오금교서측,고척교,서부간선도로,하행,968
2750,1160002600,고척교,오금교서측,서부간선도로,상행,967
2751,1160002700,신도림역,구로역,경인로,하행,1236
2752,1160002800,구로역,신도림역,경인로,상행,1234
2753,1160002900,도림교,신도림역,경인로,하행,127
2754,1160003000,신도림역,도림교,경인로,상행,127
2755,1160003100,신정교동단,오금교서측,서부간선도로,하행,1186
2756,1160003200,오금교서측,신정교동단,서부간선도로,상행,1187
2757,1160003700,구로IC,시흥IC,남부순환로,상행,2071
2758,1160003800,시흥IC,구로IC,남부순환로,하행,2061
2759,1160003900,가리봉동주민센터,디지털단지오거리,디지털로,상행,329
2760,1160004000,디지털단지오거리,가리봉동주민센터,디지털로,하행,329
2761,1160004300,디지털단지입구,시흥IC,시흥대로,하행,457
2762,1160004400,시흥IC,디지털단지입구,시흥대로,상행,452
2763,1160004700,구로남초교입구,가리봉동주민센터,디지털로,상행,132
2764,1160004800,가리봉동주민센터,구로남초교입구,디지털로,하행,132
2765,1160004900,천왕역,광명교,오리로,상행,625
2766,1160005000,광명교,천왕역,오리로,하행,617
2767,1160005300,남구로역,대륭포스트타워5차,구로동로,하행,365
2768,1160005400,대륭포스트타워5차,남구로역,구로동로,상행,374
2769,1160005500,디지털1단지,구로남초교입구,디지털로,상행,296
2770,1160005600,구로남초교입구,디지털1단지,디지털로,하행,298
2771,1160005700,구로디지털단지역,디지털단지입구,시흥대로,하행,318
2772,1160005800,디지털단지입구,구로디지털단지역,시흥대로,상행,318
2773,1160006700,구로1교,디지털1단지,디지털로,상행,382
2774,1160006800,디지털1단지,구로1교,디지털로,하행,381
2775,1160006900,가마산지하차도(남측),구로IC_가마산길_진입_1,가마산로,상행,137
2776,1160007000,구로IC,가마산지하차도(남측),가마산로,하행,142
2777,1160007100,구로2동주민센터,남구로역,구로동로,하행,660
2778,1160007200,남구로역,구로2동주민센터,구로동로,상행,650
2779,1160007300,이화우성아파트,남구로역,도림로,상행,867
2780,1160007400,남구로역,이화우성아파트,도림로,하행,866
2781,1160007500,오류고가차도남측,천왕역,오리로,상행,905
2782,1160007600,천왕역,오류고가차도남측,오리로,하행,904
2783,1160007700,대림역,구로1교,도림천로,하행,551
2784,1160007800,구로1교,대림역,도림천로,상행,543
2785,1160007900,시티월드앞,천왕역,오류로,상행,1084
2786,1160008000,천왕역,시티월드앞,오류로,하행,1093
2787,1160008100,안양교,구로IC,남부순환로,상행,912
2788,1160008200,구로IC,안양교,남부순환로,하행,918
2789,1160008300,고대구로병원,가마산지하차도(남측),가마산로,상행,736
2790,1160008400,가마산지하차도(남측),고대구로병원,가마산로,하행,727
2791,1160008500,대림역,이화우성아파트,도림로,상행,274
2792,1160008600,이화우성아파트,대림역,도림로,하행,274
2793,1160008700,온수역,부일로부천시계,부일로,상행,224
2794,1160008800,부일로부천시계,온수역,부일로,하행,223
2795,1160008900,고대구로병원,구로2동주민센터,구로동로,하행,285
2796,1160009000,구로2동주민센터,고대구로병원,구로동로,상행,285
2797,1160009100,수궁동주민센터,오류고가차도남측,오리로,상행,485
2798,1160009200,오류고가차도남측,수궁동주민센터,오리로,하행,486
2799,1160009300,구로구청구의회,이화우성아파트,구로중앙로,하행,645
2800,1160009400,이화우성아파트,구로구청구의회,구로중앙로,상행,644
2801,1160009500,개봉지하차도,안양교,남부순환로,상행,1718
2802,1160009600,안양교,개봉지하차도,남부순환로,하행,1716
2803,1160009700,우신중고교입구,온수역,부일로,상행,444
2804,1160009800,온수역,우신중고교입구,부일로,하행,439
2805,1160009900,오류고가차도,우신중고교입구,부일로,상행,402
2806,1160010000,우신중고교입구,오류고가차도,부일로,하행,402
2807,1160010100,삼천리아파트,오류고가차도,부일로,상행,529
2808,1160010200,오류고가차도,삼천리아파트,부일로,하행,527
2809,1160010300,대림동우성아파트,대림역,도림로,상행,509
2810,1160010400,대림역,대림동우성아파트,도림로,하행,509
2811,1160010500,구로구청구의회,고대구로병원,가마산로,상행,539
2812,1160010600,고대구로병원,구로구청구의회,가마산로,하행,542
2813,1160010700,유엔미아파트,고대구로병원,구로동로,하행,292
2814,1160010800,고대구로병원,유엔미아파트,구로동로,상행,288
2815,1160010900,오류IC,개봉지하차도,남부순환로,상행,579
2816,1160011000,개봉지하차도,오류IC,남부순환로,하행,571
2817,1160011100,거리공원오거리,대림역,도림천로,하행,655
2818,1160011200,대림역,거리공원오거리,도림천로,상행,655
2819,1160011300,개봉사거리,개봉지하차도,개봉로,상행,392
2820,1160011400,개봉지하차도,개봉사거리,개봉로,하행,390
2821,1160011500,오류고교,수궁동주민센터,오리로,상행,533
2822,1160011600,수궁동주민센터,오류고교,오리로,하행,528
2823,1160011700,거리공원오거리,구로구청구의회,가마산로,상행,494
2824,1160011800,구로구청구의회,거리공원오거리,가마산로,하행,494
2825,1160011900,구로초교,구로구청구의회,구로중앙로,하행,449
2826,1160012000,구로구청구의회,구로초교,구로중앙로,상행,451
2827,1160012300,AK플라자,유엔미아파트,구로동로,하행,569
2828,1160012400,유엔미아파트,AK플라자,구로동로,상행,569
2829,1160012500,대림3동사거리,거리공원오거리,가마산로,상행,444
2830,1160012600,거리공원오거리,대림3동사거리,가마산로,하행,444
2831,1160012700,구로자이나인스에비뉴,구로초교,구로중앙로,하행,211
2832,1160012800,구로초교,구로자이나인스에비뉴,구로중앙로,상행,211
2833,1160013100,개봉1동사거리,오류동삼거리,고척로,하행,1145
2834,1160013200,오류동삼거리,개봉1동사거리,고척로,상행,1126
2835,1160013300,개봉1동사거리,오류IC,남부순환로,상행,435
2836,1160013400,오류IC,개봉1동사거리,남부순환로,하행,433
2837,1160013700,AK플라자,구로자이나인스에비뉴,구로중앙로,하행,189
2838,1160013800,구로자이나인스에비뉴,AK플라자,구로중앙로,상행,186
2839,1160013900,도림펌프장앞,거리공원오거리,도림천로,하행,474
2840,1160014000,거리공원오거리,도림펌프장앞,도림천로,상행,517
2841,1160014100,고척동우체국,구로소방서,중앙로,상행,750
2842,1160014200,구로소방서,고척동우체국,중앙로,하행,750
2843,1160014700,구로역,AK플라자,구로중앙로,하행,346
2844,1160014800,AK플라자,구로역,구로중앙로,상행,345
2845,1160015100,성원아파트앞,도림펌프장앞,도신로,상행,279
2846,1160015200,도림펌프장앞,성원아파트앞,도신로,하행,282
2847,1160015300,고척2파출소앞,개봉1동사거리,고척로,하행,1326
2848,1160015400,개봉1동사거리,고척2파출소앞,고척로,상행,1326
2849,1160015500,신도림역테크노마트,도림펌프장앞,새말로20길,상행,542
2850,1160015700,오금교동측,동양미래대학,안양천로,상행,1167
2851,1160015800,동양미래대학,오금교동측,안양천로,하행,1167
2852,1160015900,오금교서측,구로역,구로중앙로,하행,645
2853,1160016000,구로역,오금교서측,구로중앙로,상행,645
2854,1160016100,서부트럭터미널,개봉1동사거리,남부순환로,상행,899
2855,1160016200,개봉1동사거리,서부트럭터미널,남부순환로,하행,899
2856,1160016300,도림펌프장앞1,도림펌프장앞,도림천로,하행,292
2857,1160016400,도림펌프장앞,신도림고가차도(북측),도림천로,상행,754
2858,1160016500,고척2파출소앞,고척동우체국,중앙로,상행,309
2859,1160016600,고척동우체국,고척2파출소앞,중앙로,하행,309
2860,1160017100,계남공원,고척2파출소앞,중앙로,상행,392
2861,1160017200,고척2파출소앞,계남공원,중앙로,하행,392
2862,1160017300,오금교동측,오금교서측,목동로,하행,341
2863,1160017400,오금교서측,오금교동측,목동로,상행,341
2864,1160049000,철산리버빌주공아파트,광명고가차도(북측),안양천로,하행,307
2865,1160049100,광명고가차도(북측),철산리버빌주공아파트,안양천로,상행,311
2866,1160054400,광명고가차도(북측),동양미래대학,안양천로,하행,181
2867,1160054500,동양미래대학,광명고가차도(북측),안양천로,상행,180
2868,1170000100,박미삼거리,기아대교앞,시흥대로,하행,1090
2869,1170000200,기아대교앞,박미삼거리,시흥대로,상행,1095
2870,1170000500,시흥사거리,박미삼거리,시흥대로,하행,735
2871,1170000600,박미삼거리,시흥사거리,시흥대로,상행,735
2872,1170000700,시흥대교서단(광명),시흥사거리,금하로,상행,712
2873,1170000800,시흥사거리,시흥대교서단(광명),금하로,하행,712
2874,1170000900,금천교,금천IC,서부간선도로,하행,440
2875,1170001000,금천IC,금천교,서부간선도로,상행,440
2876,1170001100,광명대교,금천교,서부간선도로,하행,2461
2877,1170001200,금천교,광명대교,서부간선도로,상행,2457
2878,1170001300,안양교,광명대교,서부간선도로,하행,771
2879,1170001400,광명대교,안양교,서부간선도로,상행,769
2880,1170001700,시흥벽산아파트,시계(호암로),호암로,상행,1547
2881,1170001800,시계(호암로),시흥벽산아파트,호암로,하행,1527
2882,1170001900,은행나무사거리,박미삼거리,독산로,상행,562
2883,1170002000,박미삼거리,은행나무사거리,독산로,하행,576
2884,1170002100,은행나무사거리,시흥벽산아파트,금하로,상행,1594
2885,1170002200,시흥벽산아파트,은행나무사거리,금하로,하행,1569
2886,1170002300,시흥사거리,은행나무사거리,금하로,상행,573
2887,1170002400,은행나무사거리,시흥사거리,금하로,하행,581
2888,1170002500,미림여고입구,시흥벽산아파트,호암로,상행,3398
2889,1170002600,시흥벽산아파트,미림여고입구,호암로,하행,3390
2890,1170002700,독산4동,은행나무사거리,독산로,상행,1647
2891,1170002800,은행나무사거리,독산4동,독산로,하행,1651
2892,1170002900,말미사거리,시흥사거리,시흥대로,하행,1342
2893,1170003000,시흥사거리,말미사거리,시흥대로,상행,1338
2894,1170003100,교원구로물류센터,금천교교차로,범안로,하행,221
2895,1170003200,금천교교차로,교원구로물류센터,범안로,상행,221
2896,1170003300,금천고가차도,교원구로물류센터,범안로,하행,158
2897,1170003400,교원구로물류센터,금천고가차도,범안로,상행,155
2898,1170003500,말미사거리,독산4동,범안로,상행,354
2899,1170003600,독산4동,말미사거리,범안로,하행,354
2900,1170003700,서울두산초교,말미사거리,범안로,상행,519
2901,1170003800,말미사거리,서울두산초교,범안로,하행,521
2902,1170004100,LG전자가산RD,금천고가차도,가산디지털1로,상행,392
2903,1170004200,금천고가차도,LG전자가산RD,가산디지털1로,하행,392
2904,1170004300,금천우체국,말미사거리,시흥대로,하행,340
2905,1170004400,말미사거리,금천우체국,시흥대로,상행,340
2906,1170004500,안정운수,독산역,벚꽃로,하행,473
2907,1170004600,독산역,안정운수,벚꽃로,상행,473
2908,1170004700,독산동남문종합시장,독산4동,독산로,상행,493
2909,1170004800,독산4동,독산동남문종합시장,독산로,하행,488
2910,1170005100,안정운수,금천우체국,두산로,상행,914
2911,1170005200,금천우체국,안정운수,두산로,하행,916
2912,1170005500,독산사거리,금천우체국,시흥대로,하행,206
2913,1170005600,금천우체국,독산사거리,시흥대로,상행,206
2914,1170005700,구로한국후지필름,LG전자가산RD,가산디지털1로,상행,414
